index,smiles
132,C1C2C3NC45C67CC48C65C84C56OC89C%10(C27C13)C54C81C23C45N(C78C%11%12OC%11%13C%12%11C7%12OC%117C%13%12C782)C42C94C67C2%10C52C71C432
133,C1C23OC14C15N2C26C34C23C12C14OC7(C12C563)C12C35N6C89C%10%11OC%12%13N%14C%15%16N%17C%14%15C%16%14C%12%15C%14%12C%17%14C%10%16C%14(C%13%11C7(C481)C32C695)C%16%15%12
134,C1C2C3C4(CC56C78C9C57C968)C1C234.O1C23C45N6C47C65C74C15C16C27C2(C89C%10%11N%12C%10%13C%11%10C%128C%13%109)C78C79C51C71C25C9(C346)C815
135,CC(C)C1C2C13C14C56SC78C9%10C5(Cl)C75C8(C319)C%105C264.O1C23N4C56C78N9C27C85C25C78C%10(C93C39C6%11C16C41C63C1%119)C27C%1058
136,CN1C23C4C5C(C54S)C45N6C78N9C4%10OC4%11N2C35C14C91C2(C67%11)C34C56OC79C5%11C65C76C%107N8C8%10C7(C123)C84C%111C%102C96C521
137,CC12N3C4(OC45CC4CC451)N1C24C32C43C45C16C17C64C46C89C%10(OC8%11C8%12C%11%13C81C4(C%127C235)C9%136)C12OC1%10C21C23N4N2C431
138,C1C2C13C21C24N5C32C51C12C35N6C78C9%10OC9%11C9%12N%13C%14%15OC%14%16C%10%14OC%10(C%17%18OC%17%10C%18%10OC%10(C%10%17OC%107C%1781)C32C645)C%16%11C%149C%13%15%12
139,FC12OOC13N1SC45C67C8(F)C9%10C1(C239)C46C8%10C12C34C68C9C%10C96C%106C9C83C38C%10%11C9%12C69C46C4%13C57C45C1(C3%10C%128%11)C9%13C625
140,C.CN.ClC12C34OC56OC5(S3)C41C62C12N3C14C15OC67C18SC19C%10%11C%12C%10%13N%10C%12%13C1%12C%10(C1%10SC%13(C642)C12C%10%13C72C358)C9%11%12
141,CC12CC13C14N5C67OC68C6(OC59C76C98C56OC57C58C79C7(C%10%11C%12%13OSC%14%15OON%14C%15%14C%12%10C%13%14%11)C5%10C68C97%10)C15C2(F)C345
142,C1C2C1C2C1C23CC45C67N2C62C68N9C%10%11C%12%13OC%14%15C%16(OC%17%18C%12%19N%12ON%20C%17%21C%20%13C%19%21C%12%18%14)OC%16%12C%15%10C%122C%112C96C46C5(C137)C862
143,C1CC23COC1C21C24C35C3(C67N8C9%10C%11%12N%13C%11%14C%11%15C%13%12C%12%13C%14%16C9(C8%106)C7%12C%11%13C67C89OC%10%11C%12%13N(C8%14C9%12C%10%14C6%15%16)C%11%137)C56C12C436
144,C1C2C13C21C24N5C26N2N7C24N2C48C9%10C2(C75C361)C12C49C83C45N6C78C9%11C6%12C6%13C%14%15C7%16C%127C6%12C%13%14C7%12C%156C8(C9%166)C16C4%11C36C5%102
145,CC1CC12N1ON3C45N1C21C2OC26C27C48C6(C28C315)C71C23C45OC46C47N8C9%10C%11%12N%13C%14%15OC%14%11C%13%15C%12%11C62C9(C8%104)C7%11C531
146,C.ClC12C34N5CC56C15C61C67C38C39OC%10%11C%12%13N%14C%10%15C%10(C3%16N3C%17%18C%19%20OC%19%21C3%17C3%17C%20%21C3(C%11%12%10)C%18%16%17)C%13%15C2(C23C%14%10C92C%1036)C17C458
147,C.FC12N3C4(C56N7C58N5C79C56C85C67C8%10OC%11%12C%13%14C%15%16OC%13%17C%13%18OC%13%19N%15C%19%14C%17%13C%11(C%16%18%12)C8%11C96C%106C57C%13%116)OC5C1(O4)C532
148,C.C1C23C45C1(C16N7N1C41C76C215)C12C45N6N7C89C%10%11C%12%13SC%14%15C%16%17OC%18%19C%14%20C%16%14C%16%21C6(C341)C%171C%18%15C3(C%198C%101%14)C%129C%133C7%11C%20%16C52%21
149,CC1(ON)C23N4C25C2(Br)C67C48C49OC5%10C4(C9(Cl)C64C56C27C27C9%11C%12%13OC%14%15ON%16C%12%17C(O%14)(S%13)C%15%12C85C42C%126C97C%16%17%11)C1%103
150,CC12CC1C1C3C12C31C23C45OC42C52C45C36C43C14C61C67C89C%10%11OC%12%13C%14%15OC%12%16C%13(O%14)C%12%13C%15%10C6%10C%128C%10(C%16%11%13)C97C46C25C316
151,CC12CCC34C56C1C17C8(C9%10B(C%11%12N%13C%119C%13%128)C%108C25C31C486)C12C34SC35C36N8N9C3(C63C6%10C9%11C69C86C38C%119C6%108)C13C47C523
152,C.CC12C3C1C14CC32C12N1C42C12C13OC14N1C56C32C23C57C65C14C72C12C46OC78N9C7%10OC47C%106C46C71C98C21C54C136
153,FC12C34C56OC78C19C73C54C69C13C24C81C12C35C36C78C9%10CC%11C%12C%11C%11%13C9C%11C79N7C%13(C%12%10)C%10%11C%12(C798)C%103C%11%12C63C46C13C625
154,ClC12C34N5OOC67C38C3(N9C3%10N3N%11C3%12C%113C9%10C9%10C%11%13C%14%15C%123C%113C%11%12C%16(C%17%18NC%17%19C%17CC%17%19%18)C%14%17C%16(C9%14C%10%11C3%12%14)C%15%17%13)C58C16C274
155,CC12NC3C14CC15C36C23C27C48OC24C82C18C19OC%10%11C%12%13C%14(OC%15%16C%17%18OC%15%19C%16%17C%18%19%14)C%12%14C%101C1%10C9(C%11%13%14)C19C81C53C6(C427)C1%109
156,FC12C34C56OC78N(C9%10C%11%12N%13C%14%15OC%16%17C%18%19OC%16%20C%17%18C9(C%13%14%19)C%11%10C%15%20%12)C79C17C59C81C25C3(C64C23N4C26CC2OC2OC463)C715
157,FC12OC34N5C67C38N(C48C34C8C9C3%10CC3%11C94C49C8%10C38C54C%1189)C16C13C45OC6(N8C9%10N%11C8%12C98C9(F)C%11%10C64C%1298)C71C253
158,C1C2CC13CC14C56OC78OC9%10OC%11(OC%117C95C16C234)C12C%103C45C67OC69OC6%10C%11%12N7C7%13OC%14(C97C6%14%11)C%10%12C%134C54C81C234
159,C.CCC1(Cl)C23C(C)C45N6C78C2C34C7(Br)C23C47N9C%10(C%11%12N%13C4%11C%12(C%1372)C62C85C1%102)C93C12C34C56N7C58C75C86C56C13C624
160,CC1N2CC34C15C1NC(C12)C51C32C35C67OC8(C69OC6%10N%11N%12C%13%14SC%15%16C%17%18N%13C%17(C%13%17N6C9%13C%11%10%17)C69C%12(C%14%156)C%16%189)C4(C873)C125
161,C.CC12C34C5(N)C36CC53C57C38C39C%10(C%11%12OC%13%14C%15%16OC%10%17C%15%11C%16%10C%13%11OOC%13%15OC%13%16C%15%10C%16%11C%14%12%17)C3%10C53C16C47C21C32C19C8%102
162,CC12C3CC4C35C36SC13C51C42C62C34C15N1C6(C17C18C9%10C%11(OF)C%12%13ON%12C%13%12OC9%13C%119C71C81C%127C%13%10C971)C31C63C52C413
163,C1C2C34N5N6N7C58N3C14C71N6C21C81C2C13C14C25C31C54C12N3C14C15C36C23C27C89OC%10%11C8%12C%108C%122C%119C12C31C46C51C872
164,C.CC(C)CC12C34N5C36C53C57OC89C56C75C67C%10%11N%12OC%13%14C%15(F)C%10%16C%10%17C%15%18C%16%10C%18%17C%13%10C%13(C%12%14%11)C6%11C6%12C1(C28C943)C57C%136C%10%11%12
165,F.FC12C34N5C67N8C9%10OC%11(C96C86C89C%12%13OC%10%12C%118C%1369)C73C13C21C54C12C14C56C78OC59C7(C57NC5C5CN57)C89C61C324
166,ClC12N3C45N6C17C18C9N%10N%11N%12C%11%13C%11%14OC%11%15C%11%16C%14%17C%12%14C%12%18C%13%11C(C7(N7C%11N1C81C%117C97C8N9C8%11OC9%11C%1071)C64C325)(C%15%16%12)C%14%17%18
167,C1C23C4C56N7C89CC%10%11C4%12C4%13C(C12C3%12C5%10C7%114)C81N2N3C45C27C4(C16%13)C12C46N8OC4%10C4%11C3(C86O9)C36C18C75C42C31C%10%11C681
168,CC1CC2CC2(C23C45SC67SC89C%10%11C%12(Cl)C4(N4C%13%14C%15%16N%17C%18%19N%20C%21%22C%15(F)C%15%23C%20%21C%18%22C%17%19C%16%15C%10%23C4%13C6%12%14)C8%11C94C72C534)C1
169,CC12CC1C13CC14C15N6C17OC31C6(C271)C45C12N3C45C67C89OC%10%11C8%12C8%13C9%14C%10(C9%10SC96C6(C%1047)C54C35C13C25C346)C%118C%12%14%13
170,C1CC12C1C23C12C14C35C13C21C4(C24C67N8C69OC96C72C62C46C84OC78OC9%10OC7%11C7%12C8%13C8%14OC8%15C9%14C%107C4%15C%13%12C%1162)C513
171,CC1OC2C(N)C23C12C14OC56N7OC51C62C12OC15OC71C34C12C51C23C45N6C78N9C2%10C2%11C6%12C46C9(C54C7%12C864)C21C%103%11
172,CC12CC1C21CC12C13OC14C15C26C27OC89C26C82C68OC%10%11C%12%13OC%14%15C%16%17C%12%18C6%12C%186C%14%16C%126C%156C%10%12C%13(C%118C%12%176)C72C92C31C452
173,FC12CC3C1OC14C5C16C54C36C13C45N6C78C9%10C%11%12C4%13N4OC%14%15ON4N%13C%14%11C%159C74C87C89C6%12C16C1%11C23C5%10C42C61C78C9%112
174,FN1OC23C14C21C32C35C67OC68C6(C9%10OC%11%12C%13%14OC%11%15C9%11C%139C%10%13C%10(C%16(F)C%17CC%16%18CC%17%18%10)C%11%13C%159C%12%146)C43C73C54C85C12C354
175,C1OC23C45N6N7C68C24C24C6C9%10C1C91C62C8(C72C67N8N9C86C26C28N%11C%12%13C%14(N%15OC%15%142)C2%14C97C79C%126C76C%112C8%13C%1496)C45C%1031
176,C.C1N2C34C5C16C23C54C61C23C45OC67C8(C9%10N%11C98C89C%11%12C%11%13N%14C%15%16OC%17%18C%15%19C%14%15C%17%14C%18%17C%14%18C%19(C%15%11C%16%12C%10%138)C9%17%18)C42C62C75C123
177,C.CC1C23C45OC67OC2(C6(C26C89OC2%10C86C%102C68C%10%11N%12C%13%14C%15%16OC9%17C%159C%16%15C%17%13C6%13C%12%10C%14%11C%138C9%152)N74)C52C14C15C36C41C265
178,C.CC1C2C3C14C23C41C23C14C21C25C67OC89C%10(F)C8%11C8%12C9%13C62C26C59C2(C72C85C%107C8%10C%14(F)C8%15C%108C%14(C%1578)C25C%11%13%12)C16C349
179,C.C1C2C13OC14OC56N7C89C%10%11C%12%13OC5%12C15C1%12C7(C234)C52C%131C81C34OC57C3%10N3C8%10N4C4%13C3%14C53C4%14C7%13C83C23C6%12C93C%10%111
180,C1C2C3C24C25OC67C28C12C38C25C46C12C34OC15C73C41C34C6(N7C68C76C87C89OC%10%11N%12C%13%14C%127C87C96C76C%10%13C%11%146)C36C54C216
181,C.CC12OC3C4C5C6(COC41C61N4C67N8C9%10C%11(F)C19C4%10C%111C84C68C76C79OC%10(C%11%12N%13SC%14%15C%13%16C%14%11C%12%16C%107%15)C96C418)C352
182,C1C23C4C5C67OC28C2(C136)C47C51C34C82C13C12C35C67C89N%10C8%11C%108C%11%10C8%11C96C6(C%10%113)C73C78C19N1C%10%11C2%12C12C%127C2(C%104C%1198)C536
183,C1CC23C45N6OC67C68OC9(C4%10N4C%11%12N%13OC%11(C4%12C4%11C%12%14N%13C%12%13C%14%12C94C%13%11%12)C76%10)C85C24C32C35OC36C3(C7C8CC187)C65C324
184,CC12CN3C4C5C31C51C43C45C21C12C67OC61C16C78C47C35C73C84C5(C78OC9%10N%11N(N7C95O8)C57N8C%119C85C%1079)C45C21C653
185,CC1C2CC34CC13SC21C42C34C25C26C17C18C9%10N%11C9%12C%119C%11%13C%14%15C%16%17N%18N%16C%17%16C%18%17OC%14%18C%17%15C%16%14C%18%15C%12(C%101C8(C732)C456)C%15%11C9%14%13
186,C.CC.ClN1N2C34OC35N3C4(C125)C12C45C67C89OC%10(OC%11%12C%13CC%13%14C%11%13C%12C%10%14%13)C86C68C9%10C76C%108C46C47C38C53C84C16C327
187,C.CC1C23OC24N2C56C78C9(F)N%10C%11%12C%13%14N%15C%16%17C%13%18C%16%13C%15%16C%17%15C9(C%109C%11%13C5%10C65C6%11C2(C2%13C3%17OC13C42C3%17%13)C97C86C%105%11)C%16%15C%14%12%18
188,C.CC12CC34C5C3(C1)C13C54C24N2C56C27C52C5(N8N9C%10%11N%12C%13%14C%15%16C81C51C%12%15C58C%12%15C%17%18OC%12%19C%175C%19%13C%10(C9%15C%14%161)C%11%188)C72C463
189,FC12C34OC35C3(C16C2(C12C7CC18CC81CC72N1)C463)C12C53C45C67C89OC86C6(C974)C47C58C31C21C42C13C71C64C85C43C152
190,C.COC1N2C13C14N5C6(Cl)OC78C9(N%10C%11%12C%13%14OC%13%11C7%11C87C%10%14C%12%117)C78C9%10C79C7%11C6(C26C51C41C24C(O)(Cl)C62C314)C87C%109%11
191,CC12CC34C56OC7(OC18N1C2CCC17C12N7C9%10OC9%11C79C7(C%101C91C9%10C%12%13C%14%15OOC%14%12C%12%14C%15%13C9%13C%121C%14%10%13)C%112C37C584)S6
192,C1C23C4C15C42C12CC46C78OC9%10C31C47C1(C34N7C3%11C3%12N%13C%14%15N%16C%17%18OC%19%20C%17%21OC%18%21C%13%17C%14%19C%16%13C%113C74C%20%12C%15%17%13)C26C12C59C%1082
193,OCC12CP3C14N1C5(C16C17C58C59C6%10C5(C56C%11%12N%13C%14(C%15%16ON%17C%11%18C%11(F)C%13%18C%11%15C%17%16%14)C5%11N(F)C%12%116)C56C19C%101C59C87C169)C324
194,CCC(C)C12N3C45C16C24C12C54C65C67C38C39C%10%11C%12%13OC%14%15C%16%17OC%18%19OC%18%20C%14(O%16)C%14(C%19%17%20)C%12%16C%15%12C%13(C%14%16%12)C5(C35C8%10C%1195)C61C472
195,CC1C23CC45C67OC48C56C45C6(C2C136)C12C36N9OC%10%11C%12%13N%14C%15%16C9%17C3%15C%163C%106C36C%14%12C%113C%139OC(Cl)(C%176C931)C41C73C85C213
196,CCCNC12N3C14C2(C)C34C12C34C56C78N(C9%10C%11%12N%13C9%14C9%15C%16(F)N%17C%18%19N%20C%18%21C%179C%11%14C%107C%15(C%20%16%21)C%13%19%12)C57C65C83C73C51C324
197,C1CC12C1C34C25C2C6(OC78N9N6OC96OC79C7%10OC7%11C7%12N%13C%14%15OC%14%16C%14%17N%18C%13(C%16%14C%18%15%17)C7%13C87C6%10C9%11C%12%137)C56C13C246.O
198,C1CC23C1ON2C12N4C56OC57N(C75C41C325)C61C23OC24OC2(O4)C45C36C13C41C56C31C13C45C67C28C62C69C84C56C91C723
199,C1C23CC24C25CC12C1(C26OC78C9%10OC7(C97OC29C7%10OC27OC29C29N%10C%11%12OC%11%13C7%12C%107C%10%11N%12C%10%14C%117C%127C%132C%1497)C861)C345
200,CC12CC34C1(N2)C12OC56C78N9C37C45C96C13N2C38C12C34N5C67OC89N%10C3%11C54C8(C%101C13N4C58OC%10%12C51C%10(C483)C6%122)C97%11
201,FC12C34C56OC78C9%10C%11%12N%13C%14%15C5(C6%11OC56C13C41C53C2%14C631)C71C8%15C92C%123C45C67OC4(C48CC4C86)C46C73C54C63C%13%10C132.O
202,CC1C23CC45C67C12OC12C46C74C56C35C13C51C25C27C89C%10%11OC%12%13N%14C%15%16C%17%18N%10C%12(C%11%17C82C97C63C541)C%151C%182C34C%145C%13(C%1653)C142
203,C1C2C3CC4(C123)C12N3C41C31C23OC24C15C16N7C18C75C15C79ON%10SC%11%12C%13%14OC%15%16N%10C%15(OC%16%10C%13%15C%10%11C%14%12%15)C71C95C32C486
204,CC1C23C4C5(C)C42C52C34SC35C12C12N6C47C63C57C13OC21N2C4(F)C56N7C89C5%10C75C7(C48C54C%105C69C745)C45C26C14C365
205,CCC12C3CC4C15CC31C53OC56C78C9%10OC%11%12C%13%14N%15OC%16%17C%15%18C9%15C%11%10C9(C%12%16C%13%10C%17%11C%18%12C%14%13C%15%10C%11%12%13)C5%10C3(C421)C91C72C6%10C821
206,C1C23N4C25C13C12C36OC78N9C7%10C97C9%11C%12%13N%14N%15C%16%17C%18%19OC%20%21C%22%23OC%20(C%21%22%16)C%23%18C%15%16C%19%17C%16%12C7(C%14%109)C7(C9%10OC3(C697)C51C4%102)C8%13%11
207,CC1N2C3(C4N5C6CC14C65)C14N5C16OC6(C234)C12C34OC67C58C5(C9%10OC9%11C%105C59C%10%12C%13%14OC%13(O%14)C5%13C%11%10C%12%139)C38C61C472
208,C1C2C13C14CC15C21N2C16C24C56C31ON2C34C25C26C17C32C41C52C76C34C12C12C5(C67N8C69C6%10OC6%11C%106C%11%10C89C76%10)C13C524
209,CC1C23CC4(N)C25C26C78SC9%10C%11%12OC%11%13C%12%11C9(C9%12N%14C9%15C%129C%12%16C%15%17C%14%15C%12%14C%15%12C%14%15C9%17C%12%16%15)C%112C29C%13%11C%107C82C27C1(C%1162)C59C437
210,CCC12C3N4CC56C78N9C%10%11C%12%13OC7%14C7(C%15%16N%17N%18C%19%20C%21%22C%17(C%15%21C%14%22C%12%167)C7%12C%18%14C%19%15C%16%17C%207C%167C%14%12C%15%177)C5%10C9%13C57C34C1%11C65C287
211,CC.O1C23C14C21C32N3C56C42C12C31C53C62C12C14C56C78C9(N%10C%11%12N%13C%14C%15C%14%11C%11%14N%13C%15%11C%14%11C%13(C%10%129)C%117C%1385)C65C67C31C26C547
212,CC1C23CC14C(CN24)C12C4(C3)C13C21C25N6OC78C6(C69C%10%11OC%106C6%10C%12%13N%14C%12(C796)C%136C79C%12%13OC%127C%118C96C%14%13%10)C26C45C316
213,C1C2OC34N5C67C18C61C2C32OC36C9%10C%11(OC%12%13C%119C%129C3%11C%13(C3%12N%13N%14C%15%16C%13%17C%13%18SN%19C%13%20C%19%18C3%13C%20%15C%17%13C%14%16%12)C69%11)C4%10C51C287
214,C1C23C4C5C67N8C69C6%10C14C2(C536)C81C7%10C12C13C45OC16C17P8C43C93C51C71C84C15C17C38C62C23C48C46C51C41C64C25C37C154
215,FC12CC3C14OC15OC16C17OC8(C9%10OC9%11C%109C6%10C6%12C%13%14N%15C%16%17N%18C%13%19N%13C%20%21C%16(Cl)C%18%20C%13%21C%19%13C%156C%13(C%17%14%12)C%119%10)C16C57C86C324
216,C1C2C3C4C56C78C9C%10%11C7%12C%107C4%10C9(C123)C51C%107C23C4(C81C%116%12)C21C42C34C3(C56C78C9%10SC9%11C9%12C%11%13C97C57C59C%108C73C56C%12%139)C142
217,CC12CC34C56C1C31C5(F)C35C61C16C27C42C48C9%10C%11%12OC%11(C%11%13ON%14OC%11%15C%14%13C%11%13C%14%16C%15%17C%11%15C%17%14C%13%16%15)C4%11C%129C%104C31C58C%114C726
218,CN1C2OC34C25C12N1OC67C89OC%10%11C%12%13N%14C%12%15C%12%16OC%12%17C%16%15C%14%12C%17%10C%13%10C%13%14C%12%15C6%12ON6C3%16C63C16C%163C6(C245)C8%12C79C%11%13C%15%10%14
219,C1CC23C45CC1(O4)C14CC67N(C28C51C348)C61C72C13C14N5C67C89OC%10%11C5(C85C8%12C5%13C5%14C%106C56C5%10C%148C%128C%135C68%10)C13C42C9%117
220,C.C.CN1C2C34C(N)C35C21C41C23C54C56C78N9C%10%11C9%12C9%13C%10%14C%10%15C9%16C%109C%14(C5%10C74C24C82C5(C%116C135)C24%10)C%169C12C34C%12%13C31C%1542
221,FN1C23C45SC67OC68C46C49C%10%11C%12%13C%14CC%15%16C%12C%15%12C%15%17C%14C%16C%15%14C%13%15C%12%13C%17%12C6(C%14%104)C%129C7(C82C52C13C21C23C45C16C24C365)C%15%11%13
222,C.CCC.O1OC23C45N(C67C89OC1(C826)C937)C41C23C54C56C78C9%10OC%11%12C%13%14N9C9%15C%11%16C9%13C%12%15C%14%16C59C5(C7(O%10)C856)C95C12C345
223,C1C23C45ON4C54C25C12C16C37N3N8C39C73C45C14C2(C81C25C78C13C71C23C27C%10%11N%12C%13%14C%15%16OC%13%10C%10%13C%14(C%12%15%11)C2(C%16%107)C53C%1381)C964
224,C.C1C2C3C14N1C23C23C56C78OC75C57C14N1C49C16C2(C45C12OC45C6%10C1(S8)C61C2%10C12C16OC8%10C1%11C81C%10%11C68C41C582)C973
225,COC12CC3C14C(N)C32C12C35OC46C47C38C39C61C81C46C48OC%10%11C%12%13C%14%15OC%16%17OC4%18C%12(C%16%148)C%15%10C%184C%17%13C78C%114C81C63C529
226,CC12C3C14C31C35OC67C89N%10C%11%12C%10%13C%10%14C8%15C8%16C%17%18N%19C%20%21C%22%23C%19%24C%19%25C%20%26C%21(C%22%26%19)C%23%25C%19(C%248C%17%16%19)C%18%10C8(C%13%15C9%148)C89C41C3%11C68C29C57%12
227,NCCC1N2SC34N5C67C28CC36C42C17C582.O1C23C45C16C21C32C37C89N%10C%11(N%12C3%13C%118C%133C61C72C43C%1295)C12C34SC31C%1042
228,C.C1C2C13C1C45C67OC89OC%10%11C4(OC4(OC486)C23C175)C9%10C%111C23C45N6N7C48C74C7(C65C82C713)C12C35C67OC68C73C41C852
229,CC12SC34C56C7OC8C9%10OC75C95C8%10C57C5(F)C18C2(C567)C12C35C43C84C67C89C%10%11OC%12%13OC%12%10C86C16C1(C%13%119)C74C35C216.N
230,CCC12C3CC3N1C13C45OC6(OC47C24C61C734)C12N3C4(O5)C35C36C78OC9%10C%11%12ON%11OC9%11C79C%11(C83S%12)C%101C91C42C561
231,CC12OC34C5CC6C5C35C13C41C47OC89C4(OC4%10C8%11N8C9%12C84C74C78N9C%11(C%10%124)C4%10C%11%12OC%13%14C9%11C74C84C%12%13C%14%104)C34C62C514
232,CC1CC23C4C1CC15C26C27C43C13C14C68C52C71C384.ClC12C34N5C67C89N%10C%11%12C%13(C6%14N8C%146C8%14C%109C%118C6%14C7%12%13)C67C51C36C247
233,CN1C23C45C67C8OC9C8C98C69C6(C4%10N4C%11%12C4%13C4%14C2%11C42C%12(C3%105)C%132C%142C34C5%10C2%11C2%12C3%13C%113C4%11C54C2%11C34C%10%13%12)C82C93C17C263
234,CC12C(C3CC3)C34C15N2C12C36C43C16C21C52C45C6(F)C78OC49C4%10C9(C9%11C67C67C%12%13N%14C%15%16OC%12%17C%14%13C%15%17C%169C46C8%11C5%107)C321
235,CCOC12C34C56OC78C9%10N(C%11%12C%13%14N%15C%16%17OC%16(C%16%18N%19N%16C%16%20C%21%22N%19C%19%23C%18%21C%16%19C%22%20%23)C%11%16C%15%13C%16%11C%17%14C7%12%11)C97C83C%107C53C16C243.N
236,C1C23CC24C25C6N2C42C65C34N3C15C16C37OC1(C13C89SC1%10C1%11N%12C1%13C1%14OC1%15C1(C%103C83OC734)C%153C%14%13C34C%113C%129C314)C526
237,C.NC12C3C45C6N7C89OC%10%11C%12%13N%14C%10%15C%11%10C6(C7%10C%12%15C%14%13C86C78C%10%11OC%10%12C9%10C67C%108C%116C78N9OC%10%11C9%13C%126C%106C%117C%1386)C14C325
238,C.CC.O1C23N4C1(C15OC67C89C%10%11OC%12%13C%10%14C%12%10C1%12C1%15C4(C681)C%151C75C%121C%141C%11%13C9%101)C14C56C7C89C7%10C27C35C81C61C%102C97C412
239,CCNC12C34C56CC53C61C24C12N3C14C15OC67OC89C6%10C86C98C79OC7(C9%11C%108C%116C46C31C526)C12C34C75C67C13C21C56C417
240,OCOC1C23CC24OC12C1(C3)C3(C56OC78C39N3C%10(C%11%12C%13(Cl)C%14%15C%16%17OC%14%18C%16%11C%17%18C%13%15%12)C3%11C7%10C%113C57C89C673)C35C46C23C165
241,CC1CC2(C1)C13N4C15C21C26C43C34C57C58C9%10N%11C9%12OC9%13C%11(C%11%14C%15%16OC%17%18C%15%19C%16%15C%129C%13%15C%199C%17%11C%18%149)C29C17C51C%108C32C94C612
242,CN1C23CC(O)(O2)C12OC21N2C1(O3)C13N4N1C15C26OC41C63C12C34N6C78C9%10C%11%12OC%11%13C3%11C53ON3C41C72C%138C%119C6%12%10
243,CC12C34CC15C16NC7C89C3C81C21C2(C75C496)C34C15C16C78N9C7%10N7C%11%12N%13OC%11%14C%12%11C%137C9%10C79C%14%11C7%10C87C9%10C18C76C53C248
244,CNCC(C)C1OC23N4C56C47C48C2(C29OC2%10OC1%109)C54C71C24C57OC9%10ON%11C5%12SC%11%12C5%11C6%12C97C%128C56C%103C23C%114C163
245,ClC12C34C56OC57C58C9(N%10C%11%12N%13C%109C9%10C%11%14OC%12%11C%13%14C%11%12C9%11C%109C%10%13C%12%14C%11%10C%10%11C9%12C%14%10C%13%12%11)C13C25C78C41C23C4C25C2N3C25C461
246,C1CC23C14CC15C42C24C67C38C13C81C56C12C12C56C89OC%10%11C5(C%101C374)C13C45C7%10OC%12%13OC%12%14C%12%15C7%16C%10%12C%15(C%134C86C91C%1132)C%14%165
247,C1CC2(C34C56OC78C9(ON%10C%11%12C%10%13C5(C97%11)C%12%13C65C67C9%10C5%11C95C69C7%10C%116C7%10C59C75C79C6%11C%107C%1159)C56C87C38C45C678)CCC12
248,IC12C3(C45OC67N8C49N6C46C7%10N7OC7%11C7(C895)C%114C%1067)C14C15C23C12C13C67N8C9%10SC%11%12NCC%11C%12%11C9%12C%11(C61C8%107)C%122C435
249,CC12CC13C1C24OC13C41C23C45OC67C48OC4(F)OC9%10C%11%12SC%13(C49C%104C9%10N%14C%119C9%11C%144C%109C%12%13%11)C64C76C87C62C72C54C132
250,OC12CC34CC1C23C12C43C14C15C6(C78N9C%10%11C7%12OOC7%13C%12%14N%12C%10(C%14%11C986)C76C%12%13C67C68C9%10OC6%11C98C%10%117)C16C51C35C24C651
251,C.FC1N(F)C2NC3CC32C12C13N4C21C41C32OC34C56C78C21C31C23C49C54C97C14C62C83C12N3OC14C15C36C43C61C253
252,C1CC23OC14OC15C4C14C25C41C24N5C31C13C67C28OOC29C%10%11C%12%13C%14%15OC%12%16C%12%17C%14%18SC%18%12C%13(C%15%16%17)C2%12C9%10C4%12C8%11C12C56C732
253,C.FC1(C2(Cl)C34OC35C24C2(Cl)C34ON6C7(O3)C64C725)C23N4C56OC78C29C53C79C82C13C15OC17C46C2(C12CC1O2)C753
254,OC12C3(C4CC4)C14C15C6(C78C9%10C%11%12OC9%13C%117C87C%138C79C7%11C%13%14N%15C7%16C%139C%167C9%13C%16(C%15%14%11)C%12%10C89C7%16%13)ON7C68C72C26C34C12C856
255,FC12C34OC5(C67SN6C68C31C21C23C9%10OC9%11N9C%12%13C%11%14C2%11OC32C76C%11(C281)C%121C9%14C%10%131)C1(O4)C52C34C5C67CC63C53C74C132
256,CC12C3CC1C32C12OC34C56N7C89OC7%10C7%11C%12(F)C8(C58N5C8(C136)C71C5%11C%121C924)C%101C23C45C67OC48C49C6%10C75C%104C82C193
257,CCC12C34N5OC53C14C21C23N4C56C78OC7(C79C%10%11OC%10%12C%10%13SC%14%15C%16(N%17C%18%19C%14%20C%15%18C%14%15C%17%10C%14%10C%19%20C%16%15%10)C7%10C%12%13C%119%10)C85C21C463
258,NC12C3SC45C67C31C13N8C19C41C26C51C91C24C56C87C37C13C51C65C68C9%10C%11%12OC%13%14N%15C%11%16C%13(Cl)C%11(N%12C%119C%102C5(C746)C381)C%15%14%16
259,C.CC12C3OC1C14C5(OC67OC89C%10%11C8(C%108C%10%12N%13C%14%15OC%16%17N%18C%16%19C%18%16C%13%10C%14%16C%128C%17%15%19)C8%10C5%12C85C68C71C48C95C%12%11%10)C(O)C32
260,BrC12C34C56N7C89C7%10C7%11N%12C%13(N5C85C%128C5%12C5%14C%13%15C7%13C85C%12%15C%11%13%14)C9%10C57C18C1(C9%10CC%11%12CC%11%13CN%13C9C%12%101)C21C82C63C25C417
261,C1C23CC45C16C21CC32C37C48OC34C28C23C89N%10N%11OC%12%13C%14(OC%15(C%16%17OC%18%19OC%15%20C%16%15C%18%16C%19%17C%20%15%16)C%15(C%11%148)C%10%12C%13%152)C93C47C165
262,CON(CC12C34N5C67OC89C5(C65N6C5%10OC%105C%10%11SC%12%13C65C%125C%136N%12OC%12%13C%10%12C%136C%115%12)C56C78C57C13C27C946)C1(S)CC1
